school_year,district_id,school_id,school_number,core_code,individual school course_section,grade_level,Student Enrollment
2015,186369,186370,700,35020000030,1634,10,1
2015,122,180,704,35020000007,C60720070,11,4
2015,122,180,704,35020000030,C6151004,11,8
2015,122,180,704,35020000030,C6152040,11,7
2015,122,180,704,35020000060,C61010050,11,4
2015,122,180,704,35020013030,UCS101007,11,6
2015,122,181,708,35020000030,C6151121,11,7
2015,122,181,708,35020000030,C6151171,11,15
2015,122,181,708,35020000030,C6151181,11,25
2015,122,181,708,35020000030,C6151221,11,3
2015,122,181,708,35020000030,C6151271,11,9
2015,122,181,708,35020000030,C6151281,11,9
2015,122,181,708,35020013030,UCS10812,11,1
2015,122,181,708,35020013030,UCS10817,11,4
2015,122,181,708,35020013030,UCS10818,11,3
2015,122,181,708,35020013030,UCS10912,11,1
2015,122,181,708,35020013030,UCS10917,11,4
2015,122,181,708,35020013030,UCS10918,11,3
2015,122,181,708,35020013030,UCS14112,11,1
2015,122,181,708,35020013030,UCS14117,11,3
2015,122,181,708,35020013030,UCS14118,11,4
2015,122,181,708,35020013030,UCS14212,11,1
2015,122,181,708,35020013030,UCS14217,11,3
2015,122,181,708,35020013030,UCS14218,11,5
2015,122,182,709,32020000150,C2601S111,11,1
2015,122,182,709,32020000150,C2601S216,11,3
2015,122,182,709,32020013150,UDM238206,11,8
2015,122,182,709,35020000030,C61511116,11,11
2015,122,182,709,35020000030,C61511117,11,9
2015,122,182,709,35020000030,C61522216,11,10
2015,122,182,709,35020000030,C61522217,11,8
2015,122,183,711,32020000150,C2601S01,11,6
2015,122,183,711,32020000150,C2601S21,11,5
2015,122,183,711,32020000216,CS20001,11,10
2015,122,183,711,32020000216,CS20021,11,10
2015,122,183,711,32020013150,UDM23801,11,4
2015,122,183,711,32020013150,UDM23821,11,1
2015,122,183,711,32020013216,UDM20101,11,7
2015,122,183,711,32020013216,UDM20121,11,5
2015,122,183,711,35020000030,C6150101,11,11
2015,122,183,711,35020000030,C6150221,11,1
2015,122,183,711,35020013030,UCS14001,11,8
2015,122,183,711,35020013030,UCS14021,11,8
2015,122,184,712,32020000216,CS20021H,11,3
2015,122,184,712,32020013216,UDM20121H,11,1
2015,122,184,712,35020000030,C615025J,11,7
2015,122,185,716,35020000007,C60721011,11,1
2015,122,185,716,35020000007,C60721071,11,2
2015,122,185,716,35020000007,C60721081,11,3
2015,122,185,716,35020000007,C60722012,11,4
2015,122,185,716,35020000007,C60722072,11,2
2015,122,185,716,35020000007,C60722082,11,1
2015,122,185,716,35020000030,C61510061,11,1
2015,122,185,716,35020000030,C6152062,11,1
2015,122,185,716,35020013030,UCS100041,11,1
2015,122,185,716,35020013030,UCS100042,11,1
2015,122,186,718,32020000150,C2601S007,11,7
2015,122,186,718,32020000150,C2601S027,11,6
2015,122,186,718,32020013150,UDM238007,11,4
2015,122,186,718,35020000030,C6150005,11,9
2015,122,188,730,35020000007,C60721jp,11,2
2015,122,186032,789,35020000030,C61501011,11,15
2015,122,186032,789,35020000030,C61501021,11,7
2015,122,186032,789,35020000030,C61502012,11,11
2015,122,186032,789,35020000030,C61502022,11,4
2015,197,203,708,32020000150,85972,11,12
2015,197,203,708,32020000216,85581,11,11
2015,205,235,704,32020013216,481601,11,9
2015,205,236,708,32020013216,481601,11,10
2015,243,271,706,35020000007,80803,11,2
2015,243,271,706,35020000007,80804,11,1
2015,243,271,706,35020000030,87251,11,10
2015,243,271,706,35020000030,87252,11,8
2015,243,271,706,35020000030,87261,11,7
2015,243,271,706,35020013030,87271,11,4
2015,279,293,704,35020000007,21221,11,3
2015,279,293,704,35020000007,21222,11,1
2015,279,293,704,35020000030,87021,11,5
2015,308,390,704,32020000150,855570400001,11,9
2015,308,390,704,32020013216,852370400002,11,15
2015,308,390,704,32020013216,852370400003,11,23
2015,308,390,704,32020013216,852370400005,11,13
2015,308,391,706,32020013216,852370600001,11,12
2015,308,391,706,32020013216,852370600002,11,10
2015,308,391,706,35020000007,868070600001,11,4
2015,308,391,706,35020000007,868070600002,11,9
2015,308,391,706,35020000007,868070600003,11,5
2015,308,391,706,35020000007,868070600004,11,11
2015,308,391,706,35020000030,868370600001,11,9
2015,308,391,706,35020000030,868470600001,11,8
2015,308,392,708,32020000150,855570800001,11,1
2015,308,392,708,32020013216,852370800001,11,1
2015,308,392,708,32020013216,852370800002,11,9
2015,308,392,708,32020013216,852370800003,11,8
2015,308,392,708,32020013216,852370800004,11,11
2015,308,392,708,32020013216,852370800005,11,9
2015,308,392,708,32020013216,852370800006,11,14
2015,308,392,708,32020013216,852370800007,11,12
2015,308,392,708,35020000035,867070800001,11,14
2015,308,392,708,35020000035,867070800002,11,10
2015,308,392,708,35020000035,867070800003,11,12
2015,308,392,708,35020000035,867070800004,11,13
2015,308,392,708,35020000035,867070800005,11,10
2015,308,392,708,35020000035,867070800006,11,14
2015,308,393,710,32020013216,852371000001,11,6
2015,308,393,710,32020013216,852371000002,11,3
2015,308,393,710,35020000030,868371000001,11,9
2015,308,393,710,35020000030,868371000002,11,9
2015,308,393,710,35020013030,869171000001,11,4
2015,308,393,710,35020013030,869171000002,11,2
2015,308,394,711,32020013216,852371100001,11,2
2015,308,394,711,32020013216,852371100002,11,5
2015,308,394,711,32020013216,852371100003,11,11
2015,308,394,711,32020013216,852371100004,11,2
2015,308,394,711,35020000007,868071100001,11,11
2015,308,394,711,35020000007,868071100002,11,14
2015,308,394,711,35020000030,868371000001,11,1
2015,308,394,711,35020000030,868371100001,11,5
2015,308,394,711,35020000030,868371100002,11,5
2015,308,394,711,35020000030,868371100003,11,3
2015,308,394,711,35020000030,868371100004,11,1
2015,308,394,711,35020000030,868471100001,11,6
2015,308,394,711,35020000030,868471100002,11,4
2015,308,395,712,32020013216,852371200001,11,7
2015,308,395,712,35020000007,868071200001,11,14
2015,308,395,712,35020000007,868071200002,11,3
2015,308,395,712,35020000007,868071200003,11,10
2015,308,396,714,32020013216,852371400001,11,4
2015,308,400,730,32020000150,855573000001,11,13
2015,308,400,730,35020000030,868373000001,11,15
2015,308,185844,716,32020013216,852371600001,11,5
2015,308,185844,716,32020013216,852371600002,11,9
2015,308,185844,716,32020013216,852371600003,11,6
2015,308,185844,716,32020013216,852371600004,11,8
2015,308,185844,716,32020013216,852371600005,11,9
2015,308,185844,716,35020000007,868071600001,11,4
2015,308,185844,716,35020000030,868371600001,11,5
2015,308,185844,716,35020000030,868371600002,11,17
2015,308,185844,716,35020000030,868471600001,11,16
2015,422,434,704,32020000216,852271,11,2
2015,422,437,714,32020000150,85855,11,2
2015,422,437,714,32020013216,OSS14001,11,5
2015,422,437,714,35020000007,85401,11,4
2015,422,437,714,35020000007,854010,11,5
2015,422,437,714,35020000007,85402,11,5
2015,456,466,712,32020000216,320202162,11,1
2015,468,473,704,35020000060,82011,11,5
2015,480,598,702,32020000150,61091125,11,14
2015,480,598,702,32020000216,61037111,11,33
2015,480,598,702,32020000216,61037118,11,18
2015,480,599,704,32020000216,61037121,11,7
2015,480,600,708,32020000216,61037126,11,3
2015,480,601,710,32020000150,61091123,11,6
2015,480,603,714,35020000007,64200116,11,2
2015,480,604,716,32020000216,61037141,11,2
2015,480,605,718,32020000150,61300122,11,16
2015,480,605,718,32020000150,61300126,11,23
2015,480,605,718,35020000030,64040003,11,10
2015,480,605,718,35020000030,64040006,11,6
2015,635,649,704,35020000030,CTSEG030S1,11,5
2015,635,649,704,35020000030,CTSEG030Y1,11,7
2015,635,651,712,35020000030,CTSEG030Y5,11,2
2015,635,652,750,32020000150,CTBUG150S1,11,6
2015,635,652,750,32020000150,CTBUG150S3,11,8
2015,653,734,703,32020000150,8309101,11,1
2015,653,734,703,35020000060,8128901,11,1
2015,653,734,703,35020013030,5711801,11,1
2015,653,735,704,32020000150,8309902,11,1
2015,653,735,704,32020000216,8316901,11,1
2015,653,735,704,35020000030,8121802,11,1
2015,653,735,704,35020000060,8128901,11,2
2015,653,739,710,35020000030,8121802,11,1
2015,653,739,710,35020000060,8128801,11,1
2015,653,739,710,35020013030,5711801,11,1
2015,653,739,710,35020013030,5711901,11,1
2015,653,741,716,35020000030,8121802,11,1
2015,653,742,718,35020000030,8121802,11,1
2015,653,742,718,35020000060,8128801,11,1
2015,653,742,718,35020013030,5711901,11,2
2015,653,186149,707,32020000150,8309802,11,1
2015,653,186149,707,32020000216,8316801,11,1
2015,653,186149,707,35020000060,8128801,11,1
2015,653,186149,707,35020013030,5711901,11,1
2015,765,770,704,35020000007,HS700051,11,9
2015,765,770,704,35020000007,HS700051002,11,5
2015,783,790,704,32020000216,852111,11,1
2015,783,790,704,32020000216,852113,11,1
2015,783,790,704,32020000216,852114,11,2
2015,783,790,704,32020000216,852117,11,1
2015,783,790,704,32020000216,852118,11,1
2015,783,790,704,32020013150,853925,11,1
2015,783,790,704,35020000060,85965,11,1
2015,783,791,708,32020000216,85218,11,3
2015,795,799,704,35020000007,12481,11,6
2015,800,828,708,32020000150,899831,11,1
2015,800,828,708,32020000150,899842,11,1
2015,800,828,708,32020013216,85192C1,11,9
2015,800,828,708,32020013216,85192C2,11,13
2015,800,828,708,35020013030,A85164C1,11,2
2015,800,829,712,35020013030,85162C1,11,9
2015,800,829,712,35020013030,85162C2,11,6
2015,800,829,712,35020013030,85172C2,11,11
2015,800,829,712,35020013030,85172C3,11,4
2015,800,185824,706,32020013216,85192C2,11,6
2015,800,185824,706,35020013030,85162C1,11,8
2015,800,185824,706,35020013030,85162C2,11,7
2015,800,185824,706,35020013030,85172C1,11,6
2015,800,185824,706,35020013030,85172C2,11,6
2015,800,185825,702,35020013030,85162C2,11,5
2015,800,185825,702,35020013030,85162C3,11,5
2015,800,185825,702,35020013030,85172C2,11,6
2015,800,185825,702,35020013030,A85164C1,11,1
2015,837,846,704,32020000216,8512C1,11,2
2015,849,854,704,32020000150,230911,11,5
2015,849,854,704,32020000150,2309113,11,4
2015,856,863,704,32020000216,C3211001,11,10
2015,856,863,704,35020000007,C3502301,11,9
2015,856,863,704,35020000007,C3502305,11,7
2015,856,863,704,35020000007,C3502306,11,9
2015,856,863,704,35020000030,C3511071,11,1
2015,856,863,704,35020000030,C3511081,11,2
2015,856,863,704,35020000035,C3522301,11,7
2015,856,863,704,35020000035,C3522302,11,7
2015,880,893,706,32020000150,85421,11,2
2015,880,893,706,35020000007,80021,11,2
2015,880,893,706,35020000007,80023,11,1
2015,900,913,708,35020000007,8547111708,11,5
2015,900,913,708,35020000007,8547112708,11,15
2015,921,929,708,32020000150,80351,11,6
2015,921,929,708,32020000150,80352,11,5
2015,921,929,708,32020000150,80353,11,3
2015,921,929,708,32020000150,80354,11,3
2015,930,937,704,32020000216,80210110,11,2
2015,947,965,712,32020000216,85311,11,6
2015,947,965,712,35020000007,85381,11,6
2015,947,185832,720,35020000007,85381,11,3
2015,947,185832,720,35020000007,85382,11,2
2015,972,988,704,35020000007,89121,11,4
2015,972,988,704,35020000007,89122,11,1
2015,972,988,704,35020000007,89123,11,1
2015,972,988,704,35020000030,88861,11,14
2015,972,988,704,35020000030,88862,11,15
2015,972,988,704,35020000030,88863,11,13
2015,972,988,704,35020000030,88864,11,12
2015,972,988,704,35020000030,88865,11,1
2015,972,988,704,35020000030,88891,11,16
2015,972,988,704,35020000030,88892,11,16
2015,972,988,704,35020000030,88893,11,1
2015,992,1000,704,32020013216,85501,11,15
2015,992,1000,704,32020013216,85502,11,13
2015,992,1000,704,35020000007,85511,11,2
2015,992,1000,704,35020000007,85512,11,3
2015,992,1000,704,35020000007,85513,11,3
2015,992,1000,704,35020000007,85514,11,1
2015,992,1000,704,35020000007,85515,11,3
2015,992,1000,704,35020000030,85541,11,9
2015,992,1000,704,35020000030,85542,11,7
2015,1002,1025,716,32020000150,855071601,11,13
2015,1002,1025,716,32020000150,855071602,11,9
2015,1002,1025,716,35020000060,866571601,11,9
2015,1002,1036,720,35020000007,852772001,11,11
2015,1002,1036,720,35020000007,852772002,11,8
2015,1002,1036,720,35020000060,866672001,11,8
2015,1002,1036,720,35020000060,866672002,11,6
2015,1002,1036,720,35020000060,866672008,11,5
2015,1002,1036,720,35020000060,866672009,11,5
2015,1002,1036,720,35020013030,20116072011,11,9
2015,1002,1037,725,35020000030,852572501,11,7
2015,1002,1037,725,35020000030,852572502,11,14
2015,1002,1037,725,35020000030,852572503,11,13
2015,1002,186047,703,35020000007,852770301,11,15
2015,1002,186047,703,35020000030,852570303,11,8
2015,1002,186047,703,35020000030,852570304,11,12
2015,1002,186047,703,35020000030,868070301,11,7
2015,1002,186047,703,35020000030,868070302,11,12
2015,1050,1070,730,32020000150,79387 001,11,1
2015,1050,1093,701,32020000216,28221 001M,11,4
2015,1050,1093,701,32020000216,28221 002M,11,1
2015,1050,1093,701,32020013216,28221 001C,11,11
2015,1050,1093,701,32020013216,28221 002C,11,3
2015,1050,1093,701,35020000007,27208 001,11,12
2015,1050,1093,701,35020000030,27210 001,11,7
2015,1050,1093,701,35020000030,27210 002,11,7
2015,1050,1093,701,35020000030,27211 001M,11,4
2015,1050,1093,701,35020000035,27301 001,11,1
2015,1050,1093,701,35020013030,27211 001C,11,3
2015,1050,1094,704,32020000216,28221 002M,11,1
2015,1050,1094,704,32020013216,28221 001C,11,4
2015,1050,1094,704,32020013216,28221 002C,11,7
2015,1050,1094,704,32020013216,28221 003C,11,7
2015,1050,1094,704,35020000007,27208 001,11,11
2015,1050,1094,704,35020000007,27208 002,11,5
2015,1050,1094,704,35020000030,27210 001M,11,7
2015,1050,1094,704,35020000030,27210 002M,11,3
2015,1050,1094,704,35020000030,27210 003M,11,4
2015,1050,1094,704,35020000030,27211 001M,11,4
2015,1050,1094,704,35020000030,27211 002M,11,8
2015,1050,1094,704,35020000035,27301 001,11,1
2015,1050,1094,704,35020000035,27301 002,11,7
2015,1050,1094,704,35020000060,27214 001,11,7
2015,1050,1094,704,35020000060,27214 002,11,9
2015,1050,1094,704,35020000060,27215 001M,11,5
2015,1050,1094,704,35020013030,27210 001C,11,7
2015,1050,1094,704,35020013030,27210 002C,11,7
2015,1050,1094,704,35020013030,27210 003C,11,6
2015,1050,1094,704,35020013030,27211 001C,11,10
2015,1050,1094,704,35020013030,27211 002C,11,3
2015,1050,1095,706,32020000216,28221 001M,11,1
2015,1050,1095,706,32020000216,28221 002M,11,1
2015,1050,1095,706,32020000216,28221 003M,11,1
2015,1050,1095,706,32020000216,28221 004M,11,2
2015,1050,1095,706,32020013216,28221 001C,11,8
2015,1050,1095,706,32020013216,28221 002C,11,7
2015,1050,1095,706,32020013216,28221 003C,11,10
2015,1050,1095,706,32020013216,28221 004C,11,3
2015,1050,1095,706,32020013216,28221 005C,11,8
2015,1050,1095,706,35020000007,27208 001,11,11
2015,1050,1095,706,35020000007,27208 002,11,6
2015,1050,1095,706,35020000007,27208 003,11,4
2015,1050,1095,706,35020000007,27208 004,11,1
2015,1050,1095,706,35020000030,27210 001M,11,7
2015,1050,1095,706,35020000030,27210 002M,11,11
2015,1050,1095,706,35020000030,27211 001M,11,1
2015,1050,1095,706,35020000030,27211 002M,11,7
2015,1050,1095,706,35020000035,27301 002,11,1
2015,1050,1095,706,35020000060,793981002,11,1
2015,1050,1095,706,35020000060,793981003,11,1
2015,1050,1095,706,35020000060,793981004,11,1
2015,1050,1095,706,35020000060,793982001,11,1
2015,1050,1095,706,35020000060,793982002,11,1
2015,1050,1095,706,35020000060,793982003,11,1
2015,1050,1095,706,35020000060,793982004,11,1
2015,1050,1095,706,35020013030,27210 001C,11,2
2015,1050,1095,706,35020013030,27210 002C,11,3
2015,1050,1095,706,35020013030,27211 001C,11,4
2015,1050,1095,706,35020013030,27211 002C,11,1
2015,1050,1096,708,32020000216,28221 001M,11,1
2015,1050,1096,708,32020000216,28221 002M,11,3
2015,1050,1096,708,32020013216,28221 001C,11,4
2015,1050,1096,708,32020013216,28221 002C,11,6
2015,1050,1096,708,35020000007,27208 001,11,5
2015,1050,1096,708,35020000007,27208 002,11,4
2015,1050,1096,708,35020000007,27208 003,11,5
2015,1050,1096,708,35020000007,27208 004,11,5
2015,1050,1096,708,35020000030,27210 001M,11,2
2015,1050,1096,708,35020000030,27210 002M,11,3
2015,1050,1096,708,35020000030,27210 003M,11,3
2015,1050,1096,708,35020000030,27211 001M,11,3
2015,1050,1096,708,35020000035,27301 001,11,1
2015,1050,1096,708,35020000060,27214 001,11,6
2015,1050,1096,708,35020000060,27214 002,11,8
2015,1050,1096,708,35020013030,27210 001C,11,5
2015,1050,1096,708,35020013030,27210 002C,11,1
2015,1050,1096,708,35020013030,27210 003C,11,3
2015,1050,1096,708,35020013030,27211 001C,11,7
2015,1050,1418,760,35020000007,27208 005,11,1
2015,1050,1418,760,35020000007,27208 006,11,1
2015,1107,1154,704,35020000007,652618001,11,6
2015,1107,1154,704,35020000007,652618002,11,4
2015,1107,1154,704,35020000007,652618003,11,8
2015,1107,1154,704,35020000007,652618004,11,3
2015,1107,1154,704,35020000007,652618005,11,5
2015,1107,1154,704,35020000030,652740001,11,2
2015,1107,1154,704,35020000030,652740003,11,2
2015,1107,1154,704,35020000060,652290001,11,5
2015,1107,1155,708,32020000216,652092001,11,2
2015,1107,1155,708,35020000007,652618001,11,2
2015,1107,1155,708,35020000007,652618002,11,2
2015,1107,1155,708,35020000030,652740001,11,1
2015,1107,1155,708,35020000030,652740002,11,3
2015,1107,1155,708,35020000030,652740003,11,2
2015,1107,1157,716,35020000007,652618001,11,7
2015,1107,1157,716,35020000007,6526180010,11,1
2015,1107,1157,716,35020000007,652618002,11,3
2015,1107,1157,716,35020000007,652618007,11,3
2015,1107,1157,716,35020000007,652618008,11,3
2015,1107,1157,716,35020000030,652740001,11,4
2015,1107,1157,716,35020000030,652740002,11,1
2015,1107,1157,716,35020000030,652740003,11,4
2015,1107,186280,748,35020000007,6526180071,11,6
2015,1107,186280,748,35020000007,6526180072,11,6
2015,1107,186280,748,35020000030,652740003,11,1
2015,1183,1208,703,32020013216,852101,11,3
2015,1183,1208,703,32020013216,852102,11,6
2015,1183,1208,703,32020013216,852103,11,4
2015,1183,1208,703,32020013216,852104,11,3
2015,1183,1208,703,35020000007,801701,11,7
2015,1183,1209,707,32020013216,852101,11,8
2015,1183,1209,707,32020013216,852102,11,4
2015,1183,1209,707,35020000030,851911,11,9
2015,1183,1209,707,35020000030,851912,11,9
2015,1183,1209,707,35020000030,851921,11,5
2015,1183,1209,707,35020000030,851922,11,9
