school_year,district_id,school_number,core_code,grade_level,Student enrollment
2018,186429,700,35020000040,10,5
2018,186459,700,35020000060,10,1
2018,186459,700,35020000065,10,1
2018,186490,700,35020000003,10,4
2018,5497,700,35020000007,11,5
2018,10527,700,35020000007,11,8
2018,10527,700,35020000008,11,5
2018,10527,700,35020000034,11,2
2018,60560,700,35020000030,11,1
2018,110573,700,35020000041,11,2
2018,110575,700,35020000007,11,2
2018,110575,700,35020000030,11,7
2018,110575,700,35020000040,11,8
2018,125576,700,35020000060,11,1
2018,125576,700,35020013030,11,55
2018,125580,700,35020000034,11,22
2018,160607,700,35020000007,11,3
2018,165608,700,35020000030,11,1
2018,165610,700,35020000034,11,6
2018,165610,700,35020000060,11,1
2018,165610,700,35020013040,11,2
2018,185873,700,35020000045,11,11
2018,185873,700,35020000060,11,5
2018,186006,700,35020000007,11,15
2018,186170,700,35020000035,11,6
2018,186369,700,35020000030,11,12
2018,186369,700,35020013035,11,14
2018,186380,700,35020000060,11,1
2018,186429,700,35020000007,11,6
2018,186429,700,35020000030,11,2
2018,186429,700,35020000040,11,1
2018,186490,700,35020000045,11,2
2018,5497,700,35020000007,12,4
2018,10527,700,35020000007,12,1
2018,10527,700,35020000008,12,5
2018,10527,700,35020000034,12,4
2018,60560,700,35020000030,12,4
2018,110573,700,35020000041,12,4
2018,110575,700,35020000007,12,2
2018,110575,700,35020000030,12,1
2018,110575,700,35020000040,12,2
2018,125576,700,35020000060,12,10
2018,125576,700,35020013030,12,39
2018,125580,700,35020000034,12,5
2018,165610,700,35020000048,12,1
2018,165610,700,35020013030,12,1
2018,185873,700,35020000045,12,4
2018,185873,700,35020000060,12,3
2018,186006,700,35020000007,12,6
2018,186006,700,35020013030,12,1
2018,186170,700,35020000035,12,7
2018,186170,700,35020000040,12,1
2018,186369,700,35020000030,12,14
2018,186369,700,35020013035,12,2
2018,186380,700,35020000003,12,1
2018,186380,700,35020013030,12,1
2018,186429,700,35020000030,12,1
2018,186429,700,35020000035,12,3
2018,186429,700,35020000040,12,1
2015,1050,701,35020000007,10,5
2015,1050,701,35020000030,10,31
2015,1050,701,35020000035,10,2
2015,1050,701,35020000007,11,12
2015,1050,701,35020000030,11,17
2015,1050,701,35020000035,11,1
2015,1050,701,35020013030,11,3
2015,1050,701,35020000007,12,10
2015,1050,701,35020000030,12,14
2015,1050,701,35020000035,12,1
2015,1050,701,35020000048,12,1
2015,1050,701,35020013030,12,2
2016,1050,701,35020000007,10,35
2016,1050,701,35020000030,10,22
2016,1050,701,35020013035,10,5
2016,1050,701,35020000007,11,22
2016,1050,701,35020000030,11,16
2016,1050,701,35020000040,11,1
2016,1050,701,35020013030,11,5
2016,1050,701,35020013035,11,1
2016,1050,701,35020013040,11,1
2016,1050,701,35020000007,12,12
2016,1050,701,35020000030,12,12
2016,1050,701,35020000035,12,2
2016,1050,701,35020000040,12,6
2016,1050,701,35020013030,12,2
2016,1050,701,35020013035,12,2
2016,1050,701,35020013040,12,3
2017,1050,701,35020000007,10,33
2017,1050,701,35020000030,10,28
2017,1050,701,35020000045,10,3
2017,1050,701,35020000048,10,1
2017,1050,701,35020000055,10,3
2017,1050,701,35020000007,11,27
2017,1050,701,35020000030,11,21
2017,1050,701,35020000040,11,2
2017,1050,701,35020000045,11,2
2017,1050,701,35020000055,11,2
2017,1050,701,35020013030,11,8
2017,1050,701,35020000007,12,20
2017,1050,701,35020000030,12,27
2017,1050,701,35020000045,12,1
2017,1050,701,35020000055,12,1
2017,1050,701,35020013030,12,9
2017,1050,701,35020013040,12,1
2018,1050,701,35020000007,10,107
2018,1050,701,35020000030,10,8
2018,1050,701,35020000035,10,21
2018,1050,701,35020000055,10,2
2018,1050,701,35020000007,11,48
2018,1050,701,35020000030,11,4
2018,1050,701,35020000035,11,13
2018,1050,701,35020000040,11,1
2018,1050,701,35020000055,11,2
2018,1050,701,35020000007,12,35
2018,1050,701,35020000030,12,11
2018,1050,701,35020000035,12,28
2018,1050,701,35020000040,12,3
2018,1050,701,35020000048,12,3
2018,1050,701,35020000055,12,5
2018,1050,701,35020000060,12,2
2015,186056,702,35020000007,9,57
2015,243,702,35020000045,10,5
2015,800,702,35020000045,10,1
2015,800,702,35020000048,10,1
2015,800,702,35020013030,10,32
2015,186056,702,35020000007,10,12
2015,800,702,35020000045,11,1
2015,800,702,35020000048,11,1
2015,800,702,35020013030,11,14
2015,186056,702,35020000007,11,2
2015,186056,702,35020000048,11,1
2015,186056,702,35020013030,11,3
2015,186056,702,35020013040,11,2
2015,243,702,35020000045,12,2
2015,800,702,35020000055,12,2
2015,800,702,35020013030,12,14
2015,186056,702,35020000007,12,6
2015,186056,702,35020000045,12,9
2015,186056,702,35020000048,12,3
2015,186056,702,35020000060,12,2
2015,186056,702,35020000065,12,2
2015,186056,702,35020013030,12,4
2015,186056,702,35020013040,12,2
2016,186056,702,35020000007,9,77
2016,243,702,35020000007,10,21
2016,243,702,35020000030,10,9
2016,243,702,35020000045,10,7
2016,480,702,35020000007,10,28
2016,800,702,35020013030,10,17
2016,186056,702,35020000007,10,20
2016,243,702,35020000007,11,4
2016,243,702,35020000030,11,12
2016,243,702,35020000045,11,4
2016,243,702,35020000048,11,1
2016,480,702,35020000007,11,17
2016,800,702,35020013030,11,10
2016,186056,702,35020000007,11,10
2016,186056,702,35020000048,11,3
2016,186056,702,35020013030,11,4
2016,186056,702,35020013037,11,3
2016,186056,702,35020013040,11,4
2016,243,702,35020000007,12,4
2016,243,702,35020000030,12,14
2016,243,702,35020000045,12,9
2016,243,702,35020000048,12,1
2016,480,702,35020000007,12,20
2016,800,702,35020013030,12,11
2016,186056,702,35020000007,12,16
2016,186056,702,35020000045,12,4
2016,186056,702,35020000048,12,3
2016,186056,702,35020013030,12,2
2016,186056,702,35020013040,12,1
2017,243,702,35020000007,9,48
2017,243,702,35020000030,9,1
2017,480,702,35020000007,9,56
2017,186056,702,35020000007,9,110
2017,243,702,35020000007,10,82
2017,243,702,35020000030,10,11
2017,480,702,35020000007,10,30
2017,800,702,35020000007,10,182
2017,800,702,35020000008,10,3
2017,800,702,35020000030,10,13
2017,800,702,35020013030,10,11
2017,186056,702,35020000007,10,22
2017,186056,702,35020000030,10,5
2017,243,702,35020000007,11,3
2017,243,702,35020000030,11,20
2017,480,702,35020000007,11,5
2017,800,702,35020000007,11,12
2017,800,702,35020000008,11,6
2017,800,702,35020000030,11,7
2017,800,702,35020013030,11,2
2017,186056,702,35020000007,11,6
2017,186056,702,35020000030,11,2
2017,186056,702,35020000045,11,1
2017,186056,702,35020000048,11,2
2017,186056,702,35020013030,11,2
2017,186056,702,35020013037,11,2
2017,186056,702,35020013040,11,2
2017,243,702,35020000007,12,5
2017,243,702,35020000030,12,13
2017,480,702,35020000007,12,11
2017,800,702,35020000007,12,14
2017,800,702,35020000008,12,7
2017,800,702,35020000030,12,8
2017,800,702,35020013030,12,6
2017,186056,702,35020000007,12,4
2017,186056,702,35020000030,12,8
2017,186056,702,35020000045,12,4
2017,186056,702,35020000048,12,9
2017,186056,702,35020013030,12,9
2017,186056,702,35020013037,12,6
2017,186056,702,35020013040,12,6
2018,243,702,35020000007,9,50
2018,243,702,35020000030,9,1
2018,243,702,35020000060,9,3
2018,480,702,35020000007,9,50
2018,186056,702,35020000007,9,53
2018,186056,702,35020000030,9,24
2018,186056,702,35020000060,9,14
2018,243,702,35020000007,10,28
2018,243,702,35020000030,10,12
2018,243,702,35020000060,10,10
2018,480,702,35020000007,10,36
2018,800,702,35020000008,10,2
2018,800,702,35020000030,10,32
2018,800,702,35020013030,10,13
2018,186056,702,35020000007,10,14
2018,186056,702,35020000030,10,12
2018,186056,702,35020000060,10,14
2018,243,702,35020000007,11,5
2018,243,702,35020000030,11,4
2018,243,702,35020000060,11,5
2018,480,702,35020000007,11,5
2018,800,702,35020000008,11,1
2018,800,702,35020000030,11,15
2018,800,702,35020013030,11,6
2018,186056,702,35020000007,11,5
2018,186056,702,35020000030,11,5
2018,186056,702,35020000035,11,1
2018,186056,702,35020000045,11,3
2018,186056,702,35020000060,11,6
2018,186056,702,35020013030,11,1
2018,186056,702,35020013037,11,1
2018,186056,702,35020013040,11,1
2018,243,702,35020000007,12,2
2018,243,702,35020000030,12,12
2018,243,702,35020000060,12,18
2018,480,702,35020000007,12,11
2018,800,702,35020000008,12,8
2018,800,702,35020000030,12,10
2018,800,702,35020013030,12,3
2018,186056,702,35020000007,12,4
2018,186056,702,35020000030,12,8
2018,186056,702,35020000035,12,7
2018,186056,702,35020000045,12,4
2018,186056,702,35020000060,12,2
2018,186056,702,35020013030,12,7
2018,186056,702,35020013037,12,7
2018,186056,702,35020013040,12,7
2015,1002,703,35020000007,10,4
2015,1002,703,35020000030,10,13
2015,1002,703,35020000045,10,30
2015,1183,703,35020000007,10,10
2015,1183,703,35020000045,10,20
2015,1183,703,35020000048,10,22
2015,653,703,35020000045,11,2
2015,653,703,35020000048,11,1
2015,653,703,35020000055,11,1
2015,653,703,35020000060,11,1
2015,653,703,35020000065,11,1
2015,653,703,35020013030,11,1
2015,653,703,35020013040,11,1
2015,1002,703,35020000007,11,15
2015,1002,703,35020000030,11,20
2015,1002,703,35020000045,11,35
2015,1183,703,35020000007,11,7
2015,1183,703,35020000045,11,28
2015,1183,703,35020000048,11,30
2015,653,703,35020000030,12,3
2015,653,703,35020000040,12,3
2015,653,703,35020000045,12,5
2015,653,703,35020000048,12,4
2015,653,703,35020013030,12,4
2015,653,703,35020013040,12,2
2015,1002,703,35020000007,12,14
2015,1002,703,35020000030,12,16
2015,1002,703,35020000045,12,38
2015,1183,703,35020000007,12,14
2015,1183,703,35020000045,12,42
2015,1183,703,35020000048,12,39
2016,653,703,35020000007,10,21
2016,653,703,35020000030,10,17
2016,1002,703,35020000030,10,17
2016,1002,703,35020000045,10,30
2016,1002,703,35020000046,10,6
2016,1183,703,35020000048,10,14
2016,653,703,35020000007,11,5
2016,653,703,35020000030,11,28
2016,653,703,35020000040,11,4
2016,653,703,35020000055,11,1
2016,653,703,35020000060,11,3
2016,653,703,35020000065,11,2
2016,653,703,35020013030,11,3
2016,1002,703,35020000007,11,2
2016,1002,703,35020000030,11,16
2016,1002,703,35020000045,11,12
2016,1002,703,35020000046,11,8
2016,1183,703,35020000045,11,41
2016,1183,703,35020000048,11,25
2016,653,703,35020000007,12,20
2016,653,703,35020000030,12,46
2016,653,703,35020000040,12,17
2016,653,703,35020000045,12,9
2016,653,703,35020000055,12,2
2016,653,703,35020000060,12,4
2016,653,703,35020000065,12,3
2016,653,703,35020013030,12,9
2016,1002,703,35020000007,12,1
2016,1002,703,35020000030,12,28
2016,1002,703,35020000045,12,15
2016,1002,703,35020000046,12,12
2016,1183,703,35020000045,12,44
2016,1183,703,35020000048,12,15
2017,653,703,35020000007,10,23
2017,653,703,35020000030,10,21
2017,653,703,35020000034,10,1
2017,1002,703,35020000030,10,20
2017,1002,703,35020000045,10,19
2017,1002,703,35020000046,10,2
2017,1183,703,35020000045,10,1
2017,1183,703,35020000048,10,23
2017,653,703,35020000007,11,15
2017,653,703,35020000030,11,23
2017,653,703,35020000034,11,2
2017,653,703,35020000040,11,2
2017,653,703,35020000048,11,2
2017,653,703,35020013030,11,3
2017,1002,703,35020000030,11,18
2017,1002,703,35020000045,11,9
2017,1002,703,35020000046,11,4
2017,1183,703,35020000035,11,6
2017,1183,703,35020000045,11,34
2017,1183,703,35020000048,11,20
2017,1183,703,35020013035,11,5
2017,653,703,35020000007,12,17
2017,653,703,35020000030,12,30
2017,653,703,35020000034,12,11
2017,653,703,35020000040,12,6
2017,653,703,35020000045,12,3
2017,653,703,35020000048,12,6
2017,653,703,35020000055,12,1
2017,653,703,35020000065,12,1
2017,653,703,35020013030,12,7
2017,1002,703,35020000030,12,17
2017,1002,703,35020000035,12,1
2017,1002,703,35020000045,12,8
2017,1002,703,35020000046,12,7
2017,1183,703,35020000035,12,11
2017,1183,703,35020000045,12,31
2017,1183,703,35020000048,12,11
2017,1183,703,35020013035,12,10
2018,243,703,35020000007,9,7
2018,243,703,35020000030,9,2
2018,243,703,35020000045,9,8
2018,243,703,35020000007,10,107
2018,243,703,35020000030,10,8
2018,243,703,35020000045,10,22
2018,653,703,35020000007,10,41
2018,653,703,35020000030,10,35
2018,653,703,35020000034,10,1
2018,653,703,35020000045,10,5
2018,1002,703,35020000030,10,8
2018,1002,703,35020000045,10,22
2018,1002,703,35020000046,10,1
2018,1002,703,35020000060,10,7
2018,1002,703,35020000065,10,2
2018,1183,703,35020000030,10,2
2018,1183,703,35020000035,10,25
2018,1183,703,35020000045,10,5
2018,1183,703,35020000060,10,8
2018,1183,703,35020013030,10,1
2018,1183,703,35020013035,10,21
2018,243,703,35020000007,11,6
2018,243,703,35020000030,11,4
2018,243,703,35020000045,11,5
2018,653,703,35020000007,11,10
2018,653,703,35020000030,11,28
2018,653,703,35020000034,11,1
2018,653,703,35020000040,11,3
2018,653,703,35020000045,11,19
2018,653,703,35020000048,11,3
2018,653,703,35020000055,11,2
2018,653,703,35020000065,11,2
2018,653,703,35020013030,11,3
2018,1002,703,35020000030,11,13
2018,1002,703,35020000045,11,10
2018,1002,703,35020000046,11,3
2018,1002,703,35020000060,11,13
2018,1002,703,35020000065,11,7
2018,1183,703,35020000030,11,7
2018,1183,703,35020000035,11,23
2018,1183,703,35020000045,11,28
2018,1183,703,35020000060,11,23
2018,1183,703,35020013030,11,3
2018,1183,703,35020013035,11,22
2018,243,703,35020000007,12,4
2018,243,703,35020000030,12,5
2018,243,703,35020000045,12,8
2018,653,703,35020000007,12,12
2018,653,703,35020000030,12,32
2018,653,703,35020000034,12,10
2018,653,703,35020000040,12,5
2018,653,703,35020000045,12,54
2018,653,703,35020000048,12,3
2018,653,703,35020000055,12,4
2018,653,703,35020000065,12,4
2018,653,703,35020013030,12,5
2018,1002,703,35020000030,12,12
2018,1002,703,35020000045,12,14
2018,1002,703,35020000046,12,6
2018,1002,703,35020000060,12,21
2018,1002,703,35020000065,12,8
2018,1183,703,35020000030,12,22
2018,1183,703,35020000035,12,37
2018,1183,703,35020000045,12,22
2018,1183,703,35020000060,12,22
2018,1183,703,35020013030,12,13
2018,1183,703,35020013035,12,33
2015,279,704,35020000007,9,33
2015,279,704,35020000030,9,7
2015,279,704,35020000045,9,8
2015,468,704,35020000060,9,3
2015,635,704,35020000030,9,1
2015,765,704,35020000007,9,7
2015,783,704,35020000060,9,5
2015,783,704,35020000065,9,4
2015,795,704,35020000007,9,2
2015,992,704,35020000007,9,43
2015,992,704,35020000030,9,8
2015,1107,704,35020000007,9,58
2015,1107,704,35020000030,9,15
2015,1107,704,35020000060,9,12
2015,1222,704,35020000030,9,11
2015,1261,704,35020000030,9,21
2015,122,704,35020000007,10,14
2015,122,704,35020000030,10,11
2015,122,704,35020000060,10,7
2015,122,704,35020013030,10,3
2015,279,704,35020000007,10,3
2015,279,704,35020000030,10,6
2015,279,704,35020000045,10,13
2015,468,704,35020000060,10,12
2015,635,704,35020000030,10,13
2015,765,704,35020000007,10,14
2015,783,704,35020000060,10,3
2015,783,704,35020000065,10,1
2015,795,704,35020000007,10,7
2015,856,704,35020000030,10,20
2015,972,704,35020000007,10,67
2015,972,704,35020000030,10,12
2015,972,704,35020000045,10,24
2015,992,704,35020000007,10,99
2015,992,704,35020000030,10,18
2015,1050,704,35020000007,10,11
2015,1050,704,35020000030,10,15
2015,1050,704,35020000035,10,1
2015,1050,704,35020000060,10,18
2015,1107,704,35020000007,10,38
2015,1107,704,35020000030,10,5
2015,1107,704,35020000060,10,9
2015,1222,704,35020000030,10,26
2015,1222,704,35020013030,10,7
2015,1261,704,35020000030,10,27
2015,1275,704,35020000030,10,56
2015,1275,704,35020000040,10,24
2015,1275,704,35020000060,10,23
2015,122,704,35020000007,11,4
2015,122,704,35020000030,11,8
2015,122,704,35020000060,11,4
2015,122,704,35020013030,11,6
2015,279,704,35020000007,11,4
2015,279,704,35020000030,11,5
2015,279,704,35020000045,11,9
2015,468,704,35020000060,11,5
2015,635,704,35020000030,11,11
2015,653,704,35020000030,11,1
2015,653,704,35020000040,11,2
2015,653,704,35020000055,11,2
2015,653,704,35020000060,11,2
2015,653,704,35020000065,11,2
2015,765,704,35020000007,11,14
2015,783,704,35020000060,11,1
2015,783,704,35020000065,11,1
2015,795,704,35020000007,11,6
2015,856,704,35020000007,11,14
2015,856,704,35020000030,11,3
2015,856,704,35020000035,11,12
2015,856,704,35020000040,11,2
2015,972,704,35020000007,11,6
2015,972,704,35020000030,11,56
2015,972,704,35020000040,11,4
2015,972,704,35020000045,11,13
2015,992,704,35020000007,11,10
2015,992,704,35020000030,11,14
2015,1050,704,35020000007,11,16
2015,1050,704,35020000030,11,20
2015,1050,704,35020000035,11,8
2015,1050,704,35020000060,11,19
2015,1050,704,35020013030,11,24
2015,1107,704,35020000007,11,24
2015,1107,704,35020000030,11,4
2015,1107,704,35020000060,11,5
2015,1222,704,35020000030,11,31
2015,1222,704,35020013030,11,13
2015,1261,704,35020000030,11,22
2015,1275,704,35020000030,11,18
2015,1275,704,35020000040,11,12
2015,1275,704,35020000060,11,11
2015,1275,704,35020013030,11,8
2015,1275,704,35020013040,11,5
2015,122,704,35020000007,12,5
2015,122,704,35020000030,12,8
2015,122,704,35020000060,12,4
2015,122,704,35020013030,12,2
2015,279,704,35020000007,12,1
2015,279,704,35020000030,12,6
2015,279,704,35020000045,12,17
2015,308,704,35020000060,12,1
2015,635,704,35020000030,12,10
2015,653,704,35020000045,12,2
2015,653,704,35020000048,12,4
2015,653,704,35020000055,12,3
2015,653,704,35020000060,12,5
2015,653,704,35020000065,12,5
2015,653,704,35020013030,12,4
2015,653,704,35020013040,12,2
2015,765,704,35020000007,12,8
2015,783,704,35020000060,12,8
2015,783,704,35020000065,12,4
2015,795,704,35020000007,12,12
2015,856,704,35020000007,12,4
2015,856,704,35020000030,12,9
2015,856,704,35020000035,12,3
2015,856,704,35020000040,12,7
2015,972,704,35020000007,12,4
2015,972,704,35020000030,12,47
2015,972,704,35020000040,12,2
2015,972,704,35020000045,12,17
2015,992,704,35020000007,12,5
2015,992,704,35020000030,12,14
2015,1050,704,35020000007,12,9
2015,1050,704,35020000030,12,30
2015,1050,704,35020000035,12,4
2015,1050,704,35020000048,12,1
2015,1050,704,35020000060,12,34
2015,1050,704,35020013030,12,33
2015,1107,704,35020000007,12,31
2015,1107,704,35020000030,12,6
2015,1107,704,35020000040,12,1
2015,1107,704,35020000060,12,1
2015,1222,704,35020000030,12,23
2015,1222,704,35020013030,12,5
2015,1261,704,35020000030,12,18
2015,1275,704,35020000030,12,19
2015,1275,704,35020000040,12,4
2015,1275,704,35020000060,12,15
2015,1275,704,35020013030,12,19
2015,1275,704,35020013040,12,13
2016,279,704,35020000030,9,2
2016,279,704,35020000045,9,33
2016,279,704,35020000048,9,13
2016,456,704,35020000007,9,21
2016,635,704,35020000007,9,54
2016,635,704,35020000030,9,1
2016,765,704,35020000007,9,8
2016,765,704,35020000008,9,1
2016,783,704,35020000060,9,2
2016,783,704,35020000065,9,2
2016,795,704,35020000007,9,154
2016,880,704,35020000007,9,43
2016,880,704,35020000060,9,2
2016,900,704,35020000030,9,8
2016,972,704,35020000007,9,9
2016,972,704,35020000030,9,10
2016,972,704,35020000040,9,1
2016,972,704,35020000045,9,11
2016,972,704,35020000048,9,3
2016,992,704,35020000007,9,77
2016,992,704,35020000030,9,1
2016,1107,704,35020000007,9,57
2016,1107,704,35020000030,9,13
2016,1107,704,35020000045,9,2
2016,1107,704,35020000060,9,7
2016,1222,704,35020000030,9,1
2016,1261,704,35020000030,9,18
2016,122,704,35020000007,10,15
2016,122,704,35020000041,10,1
2016,122,704,35020000048,10,2
2016,122,704,35020013030,10,1
2016,205,704,35020000035,10,8
2016,279,704,35020000030,10,2
2016,279,704,35020000045,10,7
2016,279,704,35020000048,10,4
2016,308,704,35020000007,10,8
2016,456,704,35020000007,10,11
2016,468,704,35020000060,10,3
2016,635,704,35020000007,10,4
2016,635,704,35020000030,10,12
2016,653,704,35020000030,10,4
2016,765,704,35020000007,10,2
2016,765,704,35020000008,10,7
2016,783,704,35020000060,10,1
2016,795,704,35020000007,10,32
2016,856,704,35020000030,10,14
2016,880,704,35020000060,10,10
2016,972,704,35020000007,10,16
2016,972,704,35020000030,10,10
2016,972,704,35020000045,10,22
2016,972,704,35020000048,10,3
2016,992,704,35020000007,10,86
2016,992,704,35020000030,10,13
2016,992,704,35020000040,10,3
2016,1002,704,35020000007,10,13
2016,1050,704,35020000007,10,18
2016,1050,704,35020000030,10,12
2016,1050,704,35020000035,10,2
2016,1050,704,35020000060,10,20
2016,1050,704,35020013035,10,5
2016,1107,704,35020000007,10,68
2016,1107,704,35020000030,10,6
2016,1107,704,35020000040,10,1
2016,1107,704,35020000060,10,6
2016,1222,704,35020000030,10,2
2016,1261,704,35020000030,10,25
2016,1275,704,35020000030,10,43
2016,1275,704,35020000035,10,11
2016,1275,704,35020000040,10,10
2016,1275,704,35020000055,10,3
2016,1275,704,35020000060,10,10
2016,1275,704,35020013030,10,1
2016,1275,704,35020013040,10,1
2016,122,704,35020000007,11,1
2016,122,704,35020000041,11,12
2016,122,704,35020000048,11,12
2016,122,704,35020013030,11,1
2016,205,704,35020000035,11,14
2016,279,704,35020000030,11,8
2016,279,704,35020000045,11,10
2016,279,704,35020000048,11,8
2016,308,704,35020000007,11,8
2016,456,704,35020000007,11,3
2016,468,704,35020000060,11,3
2016,635,704,35020000007,11,2
2016,635,704,35020000030,11,13
2016,635,704,35020000060,11,1
2016,653,704,35020000030,11,18
2016,653,704,35020000040,11,2
2016,653,704,35020000045,11,1
2016,653,704,35020013030,11,2
2016,765,704,35020000007,11,4
2016,765,704,35020000008,11,6
2016,783,704,35020000060,11,1
2016,783,704,35020000065,11,2
2016,795,704,35020000007,11,7
2016,856,704,35020000007,11,7
2016,856,704,35020000008,11,7
2016,856,704,35020000030,11,17
2016,880,704,35020000060,11,1
2016,900,704,35020000030,11,5
2016,972,704,35020000030,11,64
2016,972,704,35020000040,11,7
2016,972,704,35020000045,11,10
2016,972,704,35020000046,11,8
2016,972,704,35020000048,11,11
2016,992,704,35020000007,11,6
2016,992,704,35020000030,11,7
2016,992,704,35020000040,11,5
2016,1002,704,35020000007,11,18
2016,1050,704,35020000007,11,15
2016,1050,704,35020000030,11,28
2016,1050,704,35020000040,11,1
2016,1050,704,35020000048,11,3
2016,1050,704,35020000060,11,10
2016,1050,704,35020013030,11,10
2016,1050,704,35020013035,11,3
2016,1107,704,35020000007,11,18
2016,1107,704,35020000030,11,1
2016,1107,704,35020000040,11,2
2016,1107,704,35020000060,11,4
2016,1222,704,35020000030,11,15
2016,1222,704,35020013030,11,6
2016,1261,704,35020000030,11,12
2016,1275,704,35020000030,11,15
2016,1275,704,35020000035,11,4
2016,1275,704,35020000040,11,5
2016,1275,704,35020000055,11,10
2016,1275,704,35020000060,11,16
2016,1275,704,35020013030,11,12
2016,1275,704,35020013040,11,8
2016,122,704,35020000007,12,4
2016,122,704,35020000041,12,7
2016,122,704,35020000048,12,14
2016,122,704,35020013030,12,2
2016,205,704,35020000035,12,8
2016,279,704,35020000030,12,2
2016,279,704,35020000045,12,1
2016,279,704,35020000048,12,3
2016,308,704,35020000007,12,21
2016,456,704,35020000007,12,6
2016,468,704,35020000060,12,3
2016,635,704,35020000007,12,3
2016,635,704,35020000030,12,7
2016,653,704,35020000030,12,23
2016,653,704,35020000040,12,12
2016,653,704,35020000045,12,2
2016,653,704,35020000055,12,3
2016,653,704,35020000060,12,3
2016,653,704,35020000065,12,3
2016,653,704,35020013030,12,9
2016,765,704,35020000007,12,1
2016,765,704,35020000008,12,6
2016,783,704,35020000060,12,2
2016,783,704,35020000065,12,2
2016,795,704,35020000007,12,6
2016,856,704,35020000007,12,6
2016,856,704,35020000008,12,6
2016,856,704,35020000030,12,8
2016,856,704,35020000041,12,1
2016,880,704,35020000007,12,7
2016,880,704,35020000060,12,3
2016,900,704,35020000030,12,2
2016,972,704,35020000007,12,2
2016,972,704,35020000030,12,53
2016,972,704,35020000037,12,1
2016,972,704,35020000040,12,12
2016,972,704,35020000045,12,13
2016,972,704,35020000046,12,8
2016,972,704,35020000048,12,13
2016,992,704,35020000007,12,12
2016,992,704,35020000030,12,8
2016,992,704,35020000040,12,6
2016,1002,704,35020000007,12,11
2016,1002,704,35020000045,12,3
2016,1050,704,35020000007,12,11
2016,1050,704,35020000030,12,38
2016,1050,704,35020000035,12,5
2016,1050,704,35020000040,12,5
2016,1050,704,35020000048,12,4
2016,1050,704,35020000060,12,19
2016,1050,704,35020013030,12,12
2016,1050,704,35020013035,12,4
2016,1050,704,35020013040,12,8
2016,1107,704,35020000007,12,11
2016,1107,704,35020000030,12,6
2016,1107,704,35020000060,12,4
2016,1222,704,35020000030,12,46
2016,1222,704,35020013030,12,7
2016,1261,704,35020000030,12,14
2016,1261,704,35020000060,12,2
2016,1275,704,35020000030,12,6
2016,1275,704,35020000035,12,12
2016,1275,704,35020000040,12,2
2016,1275,704,35020000055,12,22
2016,1275,704,35020000060,12,32
2016,1275,704,35020013030,12,8
2016,1275,704,35020013040,12,3
2017,279,704,35020000030,9,2
2017,279,704,35020000045,9,11
2017,279,704,35020000048,9,15
2017,300,704,35020000007,9,3
2017,456,704,35020000007,9,17
2017,468,704,35020000060,9,2
2017,480,704,35020000007,9,566
2017,635,704,35020000007,9,51
2017,765,704,35020000007,9,122
2017,765,704,35020000008,9,2
2017,783,704,35020000007,9,27
2017,783,704,35020000045,9,3
2017,795,704,35020000007,9,201
2017,800,704,35020000007,9,5
2017,880,704,35020000007,9,45
2017,972,704,35020000007,9,154
2017,972,704,35020000030,9,6
2017,972,704,35020000045,9,13
2017,972,704,35020000046,9,1
2017,992,704,35020000007,9,62
2017,992,704,35020000030,9,2
2017,1107,704,35020000007,9,38
2017,1107,704,35020000030,9,21
2017,1107,704,35020000045,9,1
2017,1107,704,35020000060,9,10
2017,1222,704,35020000030,9,2
2017,1222,704,35020000041,9,4
2017,1222,704,35020000045,9,1
2017,1261,704,35020000030,9,2
2017,122,704,35020000007,10,65
2017,122,704,35020000030,10,2
2017,122,704,35020000041,10,2
2017,122,704,35020000048,10,2
2017,122,704,35020013030,10,3
2017,197,704,35020000041,10,1
2017,205,704,35020000030,10,1
2017,279,704,35020000030,10,5
2017,279,704,35020000045,10,7
2017,279,704,35020000048,10,7
2017,300,704,35020000007,10,1
2017,308,704,35020000007,10,29
2017,308,704,35020000030,10,1
2017,308,704,35020000035,10,1
2017,456,704,35020000007,10,1
2017,468,704,35020000060,10,2
2017,480,704,35020000007,10,205
2017,635,704,35020000007,10,2
2017,635,704,35020000030,10,14
2017,653,704,35020000030,10,18
2017,653,704,35020000060,10,32
2017,765,704,35020000007,10,10
2017,765,704,35020000008,10,8
2017,783,704,35020000045,10,3
2017,795,704,35020000007,10,29
2017,800,704,35020000007,10,205
2017,800,704,35020000008,10,13
2017,837,704,35020000007,10,10
2017,837,704,35020013035,10,9
2017,856,704,35020000030,10,30
2017,856,704,35020000034,10,12
2017,856,704,35020000040,10,11
2017,856,704,35020000041,10,9
2017,856,704,35020000045,10,20
2017,880,704,35020000007,10,1
2017,972,704,35020000007,10,13
2017,972,704,35020000030,10,16
2017,972,704,35020000034,10,1
2017,972,704,35020000040,10,3
2017,972,704,35020000045,10,18
2017,972,704,35020000046,10,1
2017,992,704,35020000007,10,59
2017,992,704,35020000030,10,10
2017,1002,704,35020000007,10,15
2017,1050,704,35020000007,10,86
2017,1050,704,35020000030,10,36
2017,1050,704,35020000045,10,1
2017,1050,704,35020000055,10,1
2017,1050,704,35020000060,10,20
2017,1050,704,35020013030,10,8
2017,1107,704,35020000007,10,87
